Country,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,max_infection_rate,min_infect_rate
Burma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,28.571,6.667,0.0,25.0,0.0,4.762,0.0,4.545,0.0,0.0,4.348,14.815,28.947,7.317,33.871,1.587,14.865,12.941,3.409,10.204,11.712,6.723,1.653,1.626,11.511,3.472,1.37,0.0,0.0,2.667,0.0,0.662,0.0,0.0,2.581,3.727,0.0,0.0,8.523,0.565,0.562,1.111,0.0,0.0,0.552,0.0,0.549,0.0,1.087,3.665,1.036,3.015,100.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.783,45.238,0.0,0.0,100.0,0.0
Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.667,0.0,0.0,0.0,25.0,0.0,20.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,20.0,9.091,80.357,0.0,0.0,3.448,4.918,8.955,1.471,6.849,10.976,6.818,2.222,15.094,2.752,4.386,0.0,5.785,0.82,19.737,7.879,5.714,5.914,2.618,12.385,5.217,2.542,4.065,5.385,2.622,7.612,8.254,3.374,0.61,0.0,0.0,2.09,4.011,100.0,0.0
Cambodia,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.333,0.0,40.0,28.571,0.0,0.0,78.788,5.714,5.405,27.451,3.774,36.905,3.448,4.396,5.208,0.0,3.03,0.0,3.883,3.738,1.835,0.0,0.909,3.509,0.0,0.0,0.0,0.87,1.709,1.681,0.0,0.833,1.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,0.0,23.077,35.0,25.926,32.5,28.571,15.152,12.0,0.0,17.582,0.0,34.532,0.0,27.979,17.167,23.856,39.882,8.288,14.615,1.216,0.0,9.863,0.0,10.976,0.0,0.0,0.0,3.302,0.0,14.859,0.0,2.065,0.0,12.554,0.0,0.0,12.819,6.713,5.797,6.354,4.927,0.0,6.932,0.0,0.0,11.796,0.0,1.283,0.0,7.108,0.088,0.0,0.308,11.826,4.091,0.0,3.964,5.213,4.863,0.0,0.0,12.015,0.0,5.465,100.0,0.0
Canada,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,11.111,0.0,0.0,10.0,9.091,0.0,15.385,7.143,30.0,16.667,11.111,10.0,9.091,10.811,24.49,9.259,15.625,16.883,2.532,26.852,7.692,39.378,2.525,21.429,39.277,13.18,27.245,17.875,15.164,26.155,13.07,29.646,25.161,14.18,19.57,13.669,16.033,11.21,15.112,13.24,10.805,15.278,9.271,4.169,17.631,4.872,7.324,6.63,7.325,6.369,5.391,4.045,5.378,5.012,4.162,8.439,6.11,4.488,3.584,5.377,4.426,5.427,3.778,3.606,3.131,3.46,3.191,2.999,3.244,2.923,3.347,2.733,4.261,2.345,1.99,2.286,2.276,2.177,1.805,1.674,1.646,1.595,1.562,1.622,1.551,1.615,1.437,1.359,1.344,1.326,100.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,0.0,8.333,0.0,0.0,0.0,0.0,0.0,14.286,0.0,12.5,0.0,0.0,15.789,0.0,62.0,0.0,0.0,30.556,0.0,0.0,15.294,0.0,9.574,0.0,34.266,0.0,0.0,0.0,0.0,0.0,0.0,52.492,7.951,0.0,0.0,10.656,12.44,100.0,0.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,40.0,28.571,0.0,12.5,0.0,11.111,0.0,0.0,10.0,0.0,9.091,0.0,0.0,38.889,21.739,0.0,0.0,14.815,0.0,18.182,0.0,0.0,0.0,0.0,0.0,17.5,13.043,0.0,0.0,11.538,0.0,28.767,0.0,37.607,0.0,0.0,31.176,0.0,32.806,2.692,19.255,0.0,0.0,9.804,4.032,6.767,6.776,9.705,5.765,3.083,4.771,3.54,100.0,0.0
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,75.0,0.0,0.0,50.0,0.0,38.462,43.478,0.0,46.512,29.508,17.568,52.258,22.886,15.546,0.0,45.161,19.181,15.032,15.282,19.089,19.264,12.557,18.882,15.663,10.753,12.658,10.555,9.667,10.958,8.911,10.19,6.934,7.144,5.884,7.753,7.133,8.137,6.15,3.965,4.146,4.951,4.303,6.063,4.81,4.913,3.549,3.988,3.0,4.108,4.368,4.014,4.293,3.548,3.489,3.843,3.493,7.102,5.791,7.741,6.245,4.747,6.236,4.478,6.237,5.356,4.581,5.706,3.982,5.227,7.737,7.179,6.327,4.552,5.374,4.946,7.1,7.531,100.0,0.0
China,14.774,30.109,34.566,32.241,27.876,47.776,9.496,25.23,16.946,17.568,28.497,15.652,16.835,13.604,10.289,10.328,7.345,7.57,5.962,4.578,0.833,25.271,9.74,3.004,2.978,2.652,2.395,0.547,0.61,0.626,1.884,0.027,0.284,0.66,0.527,0.552,0.416,0.539,0.721,0.255,0.156,0.155,0.187,0.19,0.099,0.066,0.046,0.033,0.042,0.014,0.016,0.04,0.032,0.037,0.031,0.054,0.067,0.116,0.068,0.16,0.077,0.114,0.086,0.148,0.14,0.124,0.15,0.092,0.098,0.1,0.086,0.096,0.039,0.071,0.076,0.064,0.11,0.089,0.07,0.088,0.144,0.095,0.112,0.06,0.056,0.426,0.032,0.021,0.014,0.043,0.018,0.019,0.018,0.012,0.004,0.007,0.026,0.005,0.014,0.004,0.0,0.006,0.002,0.002,0.002,0.006,0.001,0.017,0.024,0.001,0.008,0.007,0.006,0.011,0.007,0.012,0.011,0.0,0.0,47.776,0.0
Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.667,66.667,0.0,30.769,40.909,35.294,37.037,16.923,30.108,8.824,20.312,34.694,15.152,16.606,26.72,19.574,4.277,8.905,11.349,13.39,12.03,11.921,14.93,8.269,8.366,9.886,5.32,5.953,11.292,13.34,7.602,10.109,8.712,2.414,2.665,4.263,4.058,3.959,5.99,0.0,9.309,4.652,4.146,4.752,4.495,6.556,5.076,4.406,3.895,5.917,4.157,4.61,7.122,3.83,4.995,3.825,7.431,3.862,5.256,5.92,4.231,5.134,4.736,5.37,5.089,4.996,4.263,4.84,4.077,4.425,3.779,4.252,100.0,0.0
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.667,0.0,0.0,0.0,62.5,0.0,0.0,27.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.647,100.0,0.0
Congo (Brazzaville),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,78.947,0.0,0.0,0.0,13.636,0.0,0.0,51.111,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.718,0.0,18.182,0.0,0.0,10.625,3.03,11.29,0.0,7.0,0.0,0.0,0.0,3.382,0.0,5.909,3.93,0.0,0.0,2.966,0.0,10.606,0.0,3.65,0.0,0.0,17.718,0.0,0.0,14.834,0.0,0.0,0.0,5.097,1.905,0.0,100.0,0.0
Congo (Kinshasa),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,33.333,25.0,71.429,22.222,21.739,23.333,16.667,20.0,6.25,5.882,0.0,21.538,0.0,19.753,17.347,10.092,18.657,0.0,12.987,0.0,4.348,10.556,0.0,0.0,16.279,3.587,4.701,0.426,2.49,5.118,4.869,6.969,6.515,6.116,1.506,5.143,2.507,4.775,4.315,5.288,5.882,3.704,2.548,4.073,14.161,5.298,10.386,0.0,1.173,3.262,11.543,7.648,7.898,0.0,5.449,3.223,7.078,5.731,5.878,4.314,10.79,0.0,5.397,5.586,5.893,100.0,0.0
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,44.444,0.0,30.769,40.909,4.348,11.538,3.704,22.857,14.634,18.0,27.536,22.472,23.932,12.687,15.19,10.734,11.94,12.987,12.167,10.847,6.051,4.848,4.899,7.467,5.303,4.808,4.368,4.185,2.784,3.313,3.785,6.865,3.405,3.293,3.025,2.778,0.971,1.278,2.492,1.079,0.916,0.758,0.302,1.046,1.762,0.729,0.146,0.866,0.288,0.287,1.135,1.122,0.834,0.828,1.091,0.812,0.404,1.722,0.788,0.523,1.035,0.897,1.515,1.124,0.373,1.35,1.807,1.542,1.172,1.159,0.346,1.814,1.672,100.0,0.0
Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,80.0,16.667,33.333,0.0,35.714,0.0,44.0,65.753,8.75,16.667,4.95,0.0,38.788,1.786,6.145,5.789,2.062,11.009,11.02,6.13,19.195,7.45,9.115,13.514,0.0,16.698,7.143,8.307,1.881,0.0,2.446,4.942,14.107,5.431,0.0,7.533,3.782,5.179,6.778,0.0,6.348,1.203,1.606,4.443,2.902,4.351,2.129,2.575,2.374,2.186,3.43,3.501,1.935,3.899,1.941,1.734,6.839,2.877,2.993,2.281,2.135,2.276,0.472,1.579,3.496,100.0,0.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.667,0.0,40.0,16.667,14.286,0.0,22.222,10.0,0.0,9.091,8.333,0.0,0.0,14.286,26.316,0.0,40.625,15.789,22.449,14.035,12.308,19.753,22.857,17.969,37.864,18.898,19.365,17.539,13.575,10.707,15.529,10.807,7.854,9.747,8.881,9.969,4.748,6.302,4.174,4.738,3.273,4.68,4.542,4.549,5.886,2.542,4.125,3.03,3.169,2.125,2.792,1.268,0.983,2.084,0.532,1.415,2.154,1.565,1.394,0.347,0.69,0.441,0.391,0.727,0.674,0.432,0.144,0.382,0.238,0.521,0.33,0.282,1.666,0.689,0.503,0.41,0.498,0.271,0.36,0.045,0.09,0.09,0.09,0.179,0.09,100.0,0.0
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,20.0,28.571,36.364,31.25,23.81,40.0,12.5,16.667,15.789,14.925,16.25,32.773,14.388,18.235,8.602,12.264,9.013,13.383,6.597,10.0,8.571,11.616,13.348,11.262,8.688,9.032,7.324,7.851,5.222,5.897,5.568,6.609,6.389,4.734,4.784,4.398,4.373,3.725,3.891,3.889,2.337,1.44,3.34,2.045,2.265,2.342,4.593,2.304,1.139,1.009,1.057,1.504,0.689,0.741,0.68,0.953,1.164,0.331,1.093,0.543,1.182,0.534,0.478,0.318,0.684,100.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.333,50.0,0.0,57.143,46.154,0.0,21.212,28.261,6.122,26.866,0.0,20.238,11.579,18.103,6.452,6.061,9.589,9.877,9.497,16.355,6.957,12.214,18.125,10.112,10.101,7.042,4.484,4.086,5.87,6.084,6.738,5.21,3.409,2.686,4.381,4.748,2.797,2.721,2.0,1.445,0.782,0.648,1.531,0.759,0.629,1.119,0.741,0.857,0.608,1.792,0.712,0.824,0.817,0.81,0.917,0.229,0.456,0.566,0.675,0.224,0.112,0.668,0.333,0.221,0.221,0.221,0.33,0.438,0.218,0.109,0.109,0.434,100.0,0.0
Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,37.5,33.333,33.333,5.263,38.71,0.0,24.39,54.945,3.191,33.333,25.397,25.296,15.101,24.747,14.655,33.141,16.687,16.281,11.161,9.385,11.334,15.719,14.078,15.533,13.379,6.603,6.131,9.281,5.701,9.072,5.695,8.52,2.507,4.873,3.887,5.553,4.615,2.844,1.698,2.671,1.122,0.851,1.689,3.373,1.771,0.863,2.075,2.232,1.891,1.388,0.765,1.182,1.075,0.702,0.551,0.786,0.99,1.341,0.711,0.232,0.334,0.486,0.975,0.978,0.71,0.57,0.222,0.345,0.648,0.547,0.58,0.982,0.654,0.58,0.236,1.293,0.705,0.849,100.0,0.0
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.667,25.0,0.0,33.333,45.455,0.0,54.167,0.0,35.135,59.783,65.152,40.541,28.039,23.259,3.828,4.457,6.217,8.976,8.154,8.898,8.377,5.845,6.209,3.69,8.498,7.734,7.958,8.045,7.016,7.722,6.933,9.345,7.629,7.921,9.453,7.566,6.402,6.441,7.425,5.914,3.997,3.06,2.859,2.795,2.211,2.878,2.472,2.799,2.669,2.272,1.887,1.699,2.281,2.676,1.971,1.629,2.719,1.482,1.383,1.691,1.705,1.603,1.609,0.999,1.193,1.49,1.507,1.154,1.41,1.296,0.96,1.035,0.784,0.723,0.699,0.422,0.71,0.606,0.62,0.367,0.676,0.645,100.0,0.0
Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.688,52.593,0.0,22.857,0.0,19.725,23.509,19.718,21.806,16.236,12.721,2.05,0.0,0.0,8.249,0.0,0.0,1.986,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.667,0.0,72.727,0.0,8.333,14.286,22.222,0.0,40.0,9.091,17.5,18.367,2.0,15.254,34.444,0.0,33.333,0.0,10.0,19.786,12.617,28.188,17.906,16.552,26.396,19.262,0.0,13.475,0.0,10.476,2.977,1.217,1.301,0.893,1.466,1.159,3.451,0.464,1.102,0.729,1.349,0.0,0.358,0.357,0.356,0.794,0.176,4.542,1.736,1.385,2.309,0.946,1.246,1.91,1.653,4.996,7.708,6.18,11.488,100.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,71.429,36.364,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,14.286,0.0,6.667,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,54.545,0.0,0.0,47.619,0.0,38.235,52.778,35.714,44.554,17.551,21.474,20.408,19.672,16.007,19.193,16.298,4.661,18.756,13.629,6.957,7.258,0.0,14.728,4.54,6.544,7.342,10.132,10.344,5.038,7.01,6.315,3.621,9.076,3.755,8.992,4.821,7.372,5.721,1.586,4.83,4.384,3.583,2.987,3.407,2.511,1.917,3.548,4.59,4.336,3.827,4.727,3.412,2.889,3.713,3.167,2.997,5.12,4.494,2.699,2.44,2.644,1.095,3.569,3.064,1.657,3.23,3.766,1.885,100.0,0.0
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,14.286,30.0,23.077,0.0,0.0,7.143,6.667,0.0,11.765,0.0,0.0,39.286,0.0,24.324,36.207,47.748,44.221,45.777,27.47,35.868,19.572,9.335,7.758,16.393,12.038,12.507,5.249,1.937,12.411,18.486,13.12,6.087,2.799,4.964,2.695,0.0,15.798,10.373,30.666,1.323,2.799,0.837,0.973,3.245,4.462,2.663,6.34,4.711,6.517,2.597,4.166,2.978,50.777,0.0,0.0,2.242,4.197,1.69,1.039,5.324,4.107,7.021,7.349,0.0,0.0,-5.225,-5.136,0.87,1.651,-0.169,2.992,0.22,0.052,3.067,3.956,1.263,1.191,1.666,2.017,100.0,-5.225
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,33.333,80.0,0.0,69.388,10.909,6.78,1.667,10.448,16.25,26.606,0.909,26.667,23.469,0.0,23.438,10.175,3.061,10.092,10.656,8.955,11.842,7.879,7.649,6.944,5.419,7.165,7.606,8.858,9.942,12.183,7.944,8.781,11.271,8.828,7.051,8.181,5.295,7.478,6.102,5.708,6.809,6.188,6.285,6.013,6.201,3.562,5.671,4.499,4.619,5.962,4.912,5.256,4.742,5.186,5.157,4.29,4.858,6.073,4.812,4.207,5.108,5.388,5.1,4.924,5.84,5.444,4.638,3.55,3.438,3.24,3.675,3.554,4.19,4.17,4.191,5.34,5.236,100.0,0.0
